Text,Label
i need need your your help here,1
set an alarm for 7 am,1
can you explain explain that again,1
good morning everyone,0
this reminds me of something funny,0
help me with the directions,1
can you explain that again,1
turn on on the lights uh lights,1
open the window for me,1
could you like lower the volume,1
can you take take a picture,1
i need uh your help here,1
stop the music,1
my phone battery is dying uh dying,0
uh thank you you all for being here,0
set an an an alarm for 7 am,1
hey assistant play play some music music,1
so what do you you all think,0
turn turn on the ac,1
translate this this to uh to spanish,1
are are you you listening,1
hey robot what is the the time,1
i was like telling you you about the plan,0
what can can you do,1
it’s great talking talking to you,0
she she said said you were late,0
did you hear that,0
what can you do do,1
translate this um to spanish,1
we should leave soon,0
so what do you all think,0
it’s it’s been a long day,0
good morning everyone everyone,0
hey assistant play some music,1
i was telling telling you about about the plan plan,0
remind me to call mom mom,1
are you listening,1
robot show me the the the way way,1
like thanks everyone everyone for coming,0
call call me when when you reach,0
call me when you reach,0
this reminds me of something funny,0
could you um lower the volume,1
i i really um really love this weather,0
could you lower lower the volume,1
robot stop,1
this reminds reminds me of of something funny funny,0
i really love this weather,0
what are you doing this weekend,0
take take like a note please,1
you know it it was raining raining yesterday,0
thank you all for being here,0
translate translate this to to spanish spanish,1
start the fan now now,1
so what do you you all think think,0
it’s been a long day,0
good morning everyone,0
i really really really love this this weather,0
hey assistant play some music,1
robot robot stop,1
set an alarm for 7 am,1
i’ll i’ll talk to you you tomorrow,0
um start the fan fan now now,1
can you help me with this,1
it’s been a long day,0
i am going going to the the store now,0
it’s been a long day,0
remind me to to uh call mom,1
uh can you you take a uh picture,1
i really love love this this weather,0
tell tell me a a joke joke,1
can you you help me with this this,1
switch off the lights in the the kitchen,1
we should leave leave soon,0
thanks everyone for coming,0
turn turn turn on like on the the ac ac,1
could you please please repeat repeat that,1
what can you do,1
robot show me the way,1
take a note please,1
i’ll talk to you tomorrow,0
what are you doing this weekend,0
that's that's what she said,0
i’ll like talk to to you tomorrow,0
stop the music,1
thank you all for being here here,0
hey robot robot what is the time,1
what can can you you do,1
robot robot stop,1
what are you doing this weekend,0
thank you all for being here,0
tell me a joke,1
she said you you were were late,0
robot stop,1
set an alarm for 7 am,1
thank you all all for being here,0
set an alarm for 7 7 am am,1
thanks everyone for coming coming coming,0
she said you were late late,0
translate this this to spanish,1
like could you lower the volume,1
you know know it was raining yesterday,0
see you next uh time,0
my phone battery is is dying dying dying,0
what are you doing this weekend,0
turn on the ac,1
can can you take a picture,1
are you listening,1
could you lower lower the volume volume,1
this reminds reminds me of something funny,0
this reminds me of of something funny funny,0
robot show me the the way,1
could you you lower lower the the volume volume,1
it’s been a long long day day,0
can you you explain that again,1
thank thank you all for being here,0
hey uh robot what is the like the time,1
take a note uh note please,1
she said you were late,0
robot show show like me the way,1
stop the music,1
that's what she said,0
i’ll i’ll talk to you tomorrow,0
remind me me to call call mom,1
so so what do you you all think,0
good good morning everyone,0
so what do you you all all think think,0
can you help me me with this this,1
what can can you um do,1
robot show me the the way,1
switch switch off the lights in in the kitchen,1
turn on the ac,1
i am going going to the store now,0
what can you you do do,1
hey robot what is the time,1
open open the window window for for me,1
open open the window for me,1
hey assistant play some music,1
um what are you doing like this weekend,0
okay see see you around,0
so what do you all all think,0
i’ll talk talk to to um you tomorrow,0
like thanks everyone for coming coming,0
this like this reminds reminds me of of something uh funny,0
let’s get lunch together,0
that's what she she said,0
i was telling telling you about uh the plan plan,0
set an alarm for for 7 am,1
good good morning everyone,0
this reminds me of of something funny,0
let’s let’s get like lunch together,0
translate translate this this to to spanish,1
robot show me the way way,1
switch off the the lights in the kitchen,1
my my phone battery is dying,0
thank you all for being here,0
what can you do,1
my phone battery is dying dying,0
turn on the lights,1
hey hey assistant play some some music,1
stop the music,1
are you listening,1
i’ll i’ll talk talk to you tomorrow,0
can can you take a picture,1
can can you take a picture,1
can can you uh you take a picture picture,1
so so what do you you all all think,0
my phone battery is is dying,0
set an alarm for 7 am,1
thank you all for being here,0
turn on the ac,1
robot show me the way way,1
we should leave soon soon,0
could you lower the volume,1
turn on the lights,1
what are you doing this weekend,0
tell me a joke,1
call call me when um you reach,0
did did you hear hear that,0
it’s been a long day,0
could you you please repeat that,1
